filename,bbox,brob,count_zero,erorr,mean_height,mean_height_nonzero,diff
rgb_20210412_150247_01933861.jpg,"[284, 188, 232, 96]",12576,364,2.89,633.79,581.92,51.870000000000005
rgb_20210412_150247_02027334.jpg,"[384, 100, 136, 204]",14000,274,1.96,623.76,588.82,34.93999999999994
rgb_20210412_150247_02026271.jpg,"[432, 104, 92, 216]",13696,99,0.72,588.76,575.77,12.990000000000009
rgb_20210412_150247_03318575.jpg,"[348, 80, 136, 180]",11360,376,3.31,627.12,567.32,59.799999999999955
rgb_20210412_150247_03340113.jpg,"[388, 100, 108, 208]",12080,290,2.4,608.7,565.28,43.42000000000007
rgb_20210412_150247_02248919.jpg,"[424, 28, 88, 240]",13024,137,1.05,583.56,564.52,19.039999999999964
rgb_20210412_150247_02255458.jpg,"[440, 32, 108, 228]",13232,149,1.13,571.62,551.09,20.529999999999973
rgb_20210412_150247_02805354.jpg,"[160, 168, 140, 192]",12992,325,2.5,599.05,553.51,45.539999999999964
rgb_20210412_150247_02808496.jpg,"[204, 156, 104, 196]",13088,374,2.86,589.19,536.69,52.5
rgb_20210412_150247_03218350.jpg,"[216, 140, 64, 196]",10704,270,2.52,583.61,537.28,46.33000000000004
rgb_20210412_150247_03208215.jpg,"[172, 80, 204, 148]",12096,294,2.43,585.09,540.53,44.56000000000006
rgb_20210412_150247_04023655.jpg,"[88, 80, 216, 144]",12768,356,2.79,619.01,568.67,50.34000000000003
rgb_20210412_150247_04024665.jpg,"[104, 96, 236, 84]",12560,296,2.36,615.13,572.68,42.450000000000045
rgb_20210412_150247_04028856.jpg,"[188, 84, 208, 96]",12480,219,1.75,573.11,540.94,32.16999999999996
rgb_20210412_161312_00456888.jpg,"[92, 260, 112, 200]",12416,194,1.56,627.53,599.87,27.659999999999968
rgb_20210412_161312_00449629.jpg,"[144, 24, 184, 200]",13824,279,2.02,662.61,627.44,35.16999999999996
rgb_20210412_161312_00447507.jpg,"[140, 32, 224, 148]",14016,262,1.87,663.92,631.42,32.5
rgb_20210412_161312_00454695.jpg,"[216, 168, 136, 212]",12432,267,2.15,643.11,605.2,37.90999999999997
rgb_20210412_161312_00452300.jpg,"[224, 152, 152, 208]",13728,490,3.57,669.51,606.56,62.950000000000045
rgb_20210412_161312_00257508.jpg,"[316, 252, 212, 100]",11808,55,0.47,264.7,254.85,9.849999999999994
rgb_20210412_161312_00001130.jpg,"[336, 260, 204, 92]",10976,53,0.48,256.94,246.69,10.25
rgb_20210412_161312_00255521.jpg,"[376, 232, 156, 116]",9904,75,0.76,292.21,276.35,15.859999999999957
rgb_20210412_161312_01450991.jpg,"[52, 160, 216, 92]",11696,530,4.53,657.94,576.68,81.2600000000001
rgb_20210412_161312_01439828.jpg,"[72, 192, 208, 140]",12000,332,2.77,622.46,572.73,49.73000000000002
rgb_20210412_161312_01433188.jpg,"[200, 112, 212, 120]",12080,257,2.13,597.86,559.34,38.51999999999998
rgb_20210412_161312_01432981.jpg,"[220, 108, 208, 128]",11920,203,1.7,593.48,562.7,30.779999999999973
rgb_20210412_161312_00892554.jpg,"[32, 80, 152, 204]",15728,2303,14.64,805.23,536.8,268.43000000000006
rgb_20210412_161312_00957806.jpg,"[76, 136, 160, 180]",13424,358,2.67,619.73,571.77,47.960000000000036
rgb_20210412_161312_00946644.jpg,"[88, 160, 168, 180]",12624,326,2.58,613.2,566.63,46.57000000000005
rgb_20210412_161312_01000602.jpg,"[80, 140, 216, 112]",12080,345,2.86,597.25,545.13,52.120000000000005
rgb_20210412_161312_01004093.jpg,"[140, 64, 128, 184]",12064,339,2.81,610.49,559.62,50.870000000000005
rgb_20210412_161312_00913988.jpg,"[152, 20, 136, 200]",13616,344,2.53,607.44,561.76,45.680000000000064
rgb_20210412_161312_00917750.jpg,"[136, 76, 200, 116]",13024,234,1.8,589.75,557.18,32.57000000000005
rgb_20210412_161312_00492491.jpg,"[252, 24, 128, 196]",11488,319,2.78,606.48,556.11,50.370000000000005
rgb_20210412_161312_00397388.jpg,"[232, 48, 200, 100]",12400,66,0.53,241.42,230.03,11.389999999999986
rgb_20210412_161312_01423326.jpg,"[224, 124, 220, 88]",13120,165,1.26,618.19,595.88,22.31000000000006
rgb_20210412_161312_01005330.jpg,"[276, 212, 180, 148]",11264,83,0.74,283.18,267.68,15.5
rgb_20210412_161312_01087555.jpg,"[288, 244, 188, 120]",10400,130,1.25,260.57,233.87,26.69999999999999
rgb_20210412_161312_01398473.jpg,"[304, 264, 188, 100]",10560,257,2.43,466.76,419.28,47.48000000000002
rgb_20210412_161312_01402034.jpg,"[328, 248, 172, 84]",9008,186,2.06,482.89,443.11,39.77999999999997
rgb_20210412_161312_00937335.jpg,"[380, 260, 196, 92]",12080,374,3.1,620.7,564.81,55.8900000000001
rgb_20210412_161312_00938704.jpg,"[392, 280, 204, 72]",11520,357,3.1,631.74,576.15,55.59000000000003
rgb_20210412_161312_00939045.jpg,"[404, 288, 212, 72]",12336,297,2.41,600.16,556.5,43.65999999999997
rgb_20210412_161312_00037598.jpg,"[216, 100, 212, 84]",11744,230,1.96,593.85,558.37,35.48000000000002
rgb_20210412_161312_00060208.jpg,"[224, 116, 228, 80]",12640,460,3.64,611.37,544.96,66.40999999999997
rgb_20210412_161312_00060491.jpg,"[248, 124, 212, 72]",11712,421,3.59,614.72,549.27,65.45000000000005
rgb_20210412_161312_00036396.jpg,"[268, 108, 208, 96]",11584,253,2.18,597.93,558.36,39.569999999999936
rgb_20210412_161312_00035266.jpg,"[280, 96, 216, 104]",12240,191,1.56,574.66,546.2,28.459999999999923
rgb_20210412_161312_00033855.jpg,"[300, 112, 208, 100]",12208,246,2.02,582.63,545.87,36.75999999999999
rgb_20210412_161312_00033217.jpg,"[316, 120, 208, 96]",11968,271,2.26,600.24,559.24,41.0
rgb_20210412_161312_00032654.jpg,"[328, 120, 216, 100]",12240,299,2.44,598.7,554.34,44.360000000000014
rgb_20210412_161312_00032157.jpg,"[340, 132, 224, 96]",13136,362,2.76,588.76,538.29,50.47000000000003
rgb_20210412_161312_00064593.jpg,"[364, 112, 208, 76]",11824,325,2.75,602.0,552.03,49.97000000000003
rgb_20210412_161312_00031454.jpg,"[368, 128, 232, 112]",12800,236,1.84,585.44,551.92,33.520000000000095
rgb_20210412_161312_00707146.jpg,"[104, 160, 160, 156]",13984,338,2.42,497.4,451.02,46.379999999999995
rgb_20210412_161312_00709948.jpg,"[160, 188, 112, 180]",11760,348,2.96,500.52,443.51,57.00999999999999
rgb_20210412_161312_00802450.jpg,"[168, 184, 128, 184]",11584,175,1.51,305.05,273.38,31.670000000000016
rgb_20210412_161312_00813752.jpg,"[172, 184, 152, 160]",11248,122,1.08,291.0,268.2,22.80000000000001
rgb_20210412_161312_00458257.jpg,"[256, 204, 168, 196]",12288,247,2.01,552.15,514.86,37.289999999999964
rgb_20210412_161312_00457641.jpg,"[304, 164, 108, 200]",10848,278,2.56,567.43,520.02,47.40999999999997
rgb_20210412_161312_00457367.jpg,"[336, 156, 80, 192]",10048,259,2.58,582.07,534.77,47.30000000000007
rgb_20210412_161312_00419570.jpg,"[308, 68, 236, 84]",12944,227,1.75,618.04,586.77,31.269999999999982
rgb_20210412_161312_00425596.jpg,"[416, 24, 148, 216]",13728,107,0.78,599.16,585.25,13.909999999999968
rgb_20210412_161312_00428542.jpg,"[168, 176, 184, 176]",12912,423,3.28,627.76,568.75,59.00999999999999
rgb_20210412_161312_00422378.jpg,"[188, 248, 228, 100]",12848,296,2.3,631.41,590.41,41.0
rgb_20210412_161312_00505362.jpg,"[40, 36, 224, 96]",14464,770,5.32,605.37,506.14,99.23000000000002
rgb_20210412_161312_00509470.jpg,"[48, 36, 240, 88]",13504,291,2.15,511.62,470.69,40.93000000000001
rgb_20210412_161312_00727817.jpg,"[84, 40, 200, 96]",11824,59,0.5,296.87,286.47,10.399999999999977
rgb_20210412_161312_00515018.jpg,"[88, 40, 224, 84]",12560,90,0.72,366.88,352.43,14.449999999999989
rgb_20210412_161312_00537680.jpg,"[116, 304, 232, 96]",13040,255,1.96,589.64,554.13,35.50999999999999
rgb_20210412_161312_00543774.jpg,"[128, 272, 244, 104]",13616,367,2.7,603.08,554.14,48.940000000000055
rgb_20210412_161312_00544118.jpg,"[144, 280, 248, 92]",13584,394,2.9,608.59,555.98,52.610000000000014
rgb_20210412_161312_00544253.jpg,"[160, 280, 248, 92]",13824,408,2.95,607.19,553.58,53.610000000000014
rgb_20210412_161312_00544664.jpg,"[200, 264, 236, 104]",13072,413,3.16,605.75,548.19,57.559999999999945
rgb_20210412_161312_00545075.jpg,"[224, 240, 220, 124]",13376,456,3.41,605.64,543.37,62.26999999999998
rgb_20210412_161312_00545284.jpg,"[236, 248, 228, 112]",13456,530,3.94,616.24,544.33,71.90999999999997
rgb_20210412_161312_00545487.jpg,"[252, 256, 232, 96]",13152,568,4.32,631.39,552.91,78.48000000000002
rgb_20210412_161312_00548703.jpg,"[292, 240, 216, 104]",12736,467,3.67,630.23,564.01,66.22000000000003
rgb_20210412_161312_00446205.jpg,"[344, 96, 228, 108]",13024,247,1.9,618.17,584.31,33.860000000000014
rgb_20210412_161312_00993546.jpg,"[28, 204, 152, 152]",11360,1261,11.1,797.62,601.29,196.33000000000004
rgb_20210412_161312_00977730.jpg,"[124, 96, 184, 80]",11568,192,1.66,616.58,586.99,29.590000000000032
rgb_20210412_161312_01408332.jpg,"[188, 168, 120, 208]",11920,242,2.03,628.8,592.71,36.08999999999992
rgb_20210412_161312_00969926.jpg,"[208, 68, 112, 168]",9888,227,2.3,636.57,595.84,40.73000000000002
rgb_20210412_161312_00953357.jpg,"[168, 232, 224, 124]",12736,271,2.13,618.06,579.97,38.08999999999992
rgb_20210412_161312_00961024.jpg,"[232, 128, 128, 212]",12224,275,2.25,623.03,582.82,40.20999999999992
rgb_20210412_161312_00485852.jpg,"[248, 172, 192, 180]",12864,333,2.59,616.66,570.07,46.58999999999992
rgb_20210412_161312_00948630.jpg,"[236, 240, 248, 88]",12768,206,1.61,616.55,587.8,28.75
rgb_20210412_161312_00498310.jpg,"[356, 248, 208, 100]",11760,298,2.53,619.47,573.96,45.50999999999999
rgb_20210412_161312_00936717.jpg,"[352, 188, 248, 80]",13072,275,2.1,604.64,566.71,37.92999999999995
rgb_20210412_161312_00936310.jpg,"[360, 184, 264, 72]",13280,324,2.44,610.98,566.99,43.99000000000001
rgb_20210412_161312_00508513.jpg,"[32, 160, 192, 180]",13072,848,6.49,687.06,570.32,116.7399999999999
rgb_20210412_161312_00570408.jpg,"[116, 240, 184, 184]",12496,482,3.86,618.15,547.87,70.27999999999997
rgb_20210412_161312_00579514.jpg,"[120, 300, 208, 120]",12272,288,2.35,591.22,548.47,42.75
rgb_20210412_161312_00530286.jpg,"[144, 316, 192, 136]",12288,370,3.01,620.86,566.56,54.30000000000007
rgb_20210412_161312_00530012.jpg,"[160, 312, 196, 116]",12224,271,2.22,593.71,553.43,40.280000000000086
rgb_20210412_161312_00594168.jpg,"[172, 300, 204, 72]",11232,251,2.23,598.64,558.15,40.49000000000001
rgb_20210412_161312_00595810.jpg,"[188, 304, 204, 84]",11744,402,3.42,615.99,553.82,62.16999999999996
rgb_20210412_161312_00664347.jpg,"[204, 292, 204, 96]",11648,416,3.57,612.59,547.5,65.09000000000003
rgb_20210412_161312_00623747.jpg,"[220, 296, 204, 92]",11488,468,4.07,631.07,557.22,73.85000000000002
rgb_20210412_161312_00598481.jpg,"[240, 300, 196, 80]",11104,388,3.49,622.45,559.17,63.280000000000086
rgb_20210412_161312_00599438.jpg,"[260, 292, 188, 80]",10704,435,4.06,654.13,581.44,72.68999999999994
rgb_20210412_161312_00606907.jpg,"[268, 288, 204, 96]",11408,430,3.77,626.6,558.31,68.29000000000008
rgb_20210412_161312_00675101.jpg,"[304, 208, 164, 144]",10784,307,2.85,632.16,581.24,50.91999999999996
rgb_20210412_161312_00675988.jpg,"[316, 208, 172, 128]",10224,368,3.6,652.62,588.5,64.12
rgb_20210412_161312_00676534.jpg,"[332, 196, 176, 136]",10928,426,3.9,652.46,582.79,69.67000000000007
rgb_20210412_161312_00677083.jpg,"[352, 208, 168, 124]",10704,292,2.73,633.26,584.55,48.710000000000036
rgb_20210412_161312_00680714.jpg,"[380, 120, 144, 196]",12336,219,1.78,600.0,568.01,31.99000000000001
rgb_20210412_161312_00681398.jpg,"[412, 104, 116, 204]",12608,228,1.81,603.81,571.28,32.52999999999997
rgb_20210412_161312_00684614.jpg,"[436, 84, 100, 192]",12736,140,1.1,585.6,565.77,19.83000000000004
rgb_20210412_161312_00696460.jpg,"[404, 112, 196, 108]",12368,296,2.39,614.42,571.38,43.039999999999964
rgb_20210412_161312_00867700.jpg,"[48, 144, 232, 132]",13408,441,3.29,660.24,602.09,58.14999999999998
rgb_20210412_161312_00742405.jpg,"[84, 112, 228, 72]",13072,334,2.56,647.33,602.16,45.17000000000007
rgb_20210412_161312_00741376.jpg,"[100, 112, 228, 80]",13584,405,2.98,645.07,592.06,53.010000000000105
rgb_20210412_161312_00985880.jpg,"[172, 56, 148, 216]",14192,405,2.85,635.8,584.86,50.93999999999994
rgb_20210412_161312_00636277.jpg,"[176, 152, 172, 184]",12704,338,2.66,628.58,580.99,47.59000000000003
rgb_20210412_161312_00755550.jpg,"[200, 64, 156, 200]",13568,486,3.58,658.05,594.45,63.59999999999991
rgb_20210412_161312_00756095.jpg,"[228, 80, 132, 208]",11872,264,2.22,653.69,614.65,39.04000000000008
rgb_20210412_161312_00739732.jpg,"[192, 120, 236, 80]",12896,353,2.74,629.88,580.91,48.97000000000003
rgb_20210412_161312_00758631.jpg,"[280, 112, 160, 168]",11920,459,3.85,666.6,598.38,68.22000000000003
rgb_20210412_161312_00998889.jpg,"[260, 116, 232, 88]",13552,258,1.9,611.83,577.71,34.120000000000005
rgb_20210412_161312_00648874.jpg,"[300, 108, 184, 96]",11152,372,3.34,663.16,604.26,58.89999999999998
rgb_20210412_161312_01090362.jpg,"[284, 168, 248, 72]",12640,329,2.6,618.16,571.34,46.819999999999936
rgb_20210412_161312_01100083.jpg,"[304, 176, 240, 80]",12736,138,1.08,461.23,440.32,20.910000000000025
rgb_20210412_161312_01014224.jpg,"[196, 136, 232, 104]",12784,314,2.46,586.64,541.73,44.90999999999997
rgb_20210412_161312_01020321.jpg,"[228, 144, 200, 92]",11488,285,2.48,576.64,531.01,45.629999999999995
rgb_20210412_161312_01024771.jpg,"[380, 164, 188, 76]",11008,358,3.25,599.46,539.94,59.51999999999998
rgb_20210412_161312_01025452.jpg,"[396, 148, 196, 84]",10976,335,3.05,600.56,544.85,55.70999999999992
rgb_20210412_161312_01025796.jpg,"[416, 128, 196, 104]",11104,247,2.22,584.43,543.81,40.620000000000005
rgb_20210412_161312_01007104.jpg,"[208, 196, 116, 192]",11728,132,1.13,269.01,245.09,23.919999999999987
rgb_20210412_161312_01398130.jpg,"[228, 196, 108, 212]",12032,187,1.55,362.08,330.38,31.69999999999999
rgb_20210412_161312_01399568.jpg,"[260, 188, 76, 180]",10752,157,1.46,436.03,407.38,28.649999999999977
rgb_20210412_161312_01401897.jpg,"[272, 180, 84, 192]",10080,133,1.32,436.18,410.32,25.860000000000014
rgb_20210412_161312_00963902.jpg,"[276, 232, 180, 132]",12160,291,2.39,569.67,525.53,44.139999999999986
rgb_20210412_161312_00958149.jpg,"[344, 164, 92, 196]",11888,297,2.5,583.2,537.41,45.79000000000008
rgb_20210412_161312_00959243.jpg,"[352, 168, 108, 196]",12176,276,2.27,571.86,530.16,41.700000000000045
rgb_20210412_161312_00951646.jpg,"[28, 68, 228, 128]",15040,984,6.54,705.56,589.04,116.51999999999998
rgb_20210412_161312_00953972.jpg,"[72, 40, 212, 136]",14624,311,2.13,610.3,572.07,38.229999999999905
rgb_20210412_161312_00959724.jpg,"[136, 68, 232, 100]",13312,225,1.69,619.68,589.59,30.089999999999918
rgb_20210412_161312_00959999.jpg,"[152, 64, 232, 104]",12864,241,1.87,612.44,578.88,33.56000000000006
rgb_20210412_161312_00960271.jpg,"[172, 60, 232, 120]",13232,212,1.6,617.11,588.57,28.539999999999964
rgb_20210412_161312_01057292.jpg,"[196, 136, 232, 96]",13248,310,2.34,610.91,568.76,42.14999999999998
rgb_20210412_161312_01057017.jpg,"[220, 140, 224, 92]",12256,285,2.33,623.81,582.24,41.569999999999936
rgb_20210412_161312_01056675.jpg,"[228, 132, 240, 108]",13232,264,2.0,593.89,557.73,36.15999999999997
rgb_20210412_161312_00974444.jpg,"[264, 80, 200, 148]",13600,330,2.43,613.74,570.07,43.66999999999996
rgb_20210412_161312_00968761.jpg,"[272, 80, 248, 92]",14480,250,1.73,614.5,583.66,30.840000000000032
rgb_20210412_161312_01052841.jpg,"[428, 128, 100, 244]",15008,330,2.2,596.43,556.56,39.870000000000005
rgb_20210412_161312_01046199.jpg,"[416, 156, 156, 216]",14320,243,1.7,594.07,563.42,30.65000000000009
rgb_20210412_161312_01047914.jpg,"[424, 128, 172, 236]",15888,184,1.16,584.1,563.18,20.920000000000073
rgb_20210412_103640_03338890.jpg,"[40, 136, 128, 240]",16432,433,2.64,639.25,591.32,47.92999999999995
rgb_20210412_103640_01710365.jpg,"[68, 276, 104, 180]",11920,198,1.66,420.61,387.01,33.60000000000002
rgb_20210412_103640_01730120.jpg,"[108, 292, 88, 172]",9392,173,1.84,476.35,440.06,36.29000000000002
rgb_20210412_103640_00009955.jpg,"[96, 264, 176, 176]",11088,46,0.41,257.71,248.74,8.96999999999997
rgb_20210412_103640_02616708.jpg,"[144, 376, 208, 84]",12832,44,0.34,217.28,209.74,7.539999999999992
rgb_20210412_103640_00412691.jpg,"[32, 216, 208, 184]",14656,344,2.35,635.94,593.3,42.6400000000001
rgb_20210412_103640_00437056.jpg,"[72, 220, 200, 164]",13136,358,2.73,647.96,598.6,49.360000000000014
rgb_20210412_103640_00506345.jpg,"[92, 40, 228, 104]",14112,287,2.03,652.53,616.04,36.49000000000001
rgb_20210412_103640_00438810.jpg,"[104, 216, 240, 124]",13616,322,2.36,629.71,586.59,43.120000000000005
rgb_20210412_103640_00503961.jpg,"[128, 40, 224, 116]",15024,258,1.72,660.99,630.43,30.56000000000006
rgb_20210412_103640_00440469.jpg,"[136, 220, 240, 92]",13072,338,2.59,648.24,601.48,46.75999999999999
rgb_20210412_103640_00441244.jpg,"[156, 204, 236, 92]",12624,283,2.24,643.74,603.24,40.5
rgb_20210412_103640_00445837.jpg,"[188, 176, 236, 104]",12496,274,2.19,648.83,609.35,39.48000000000002
rgb_20210412_103640_02763175.jpg,"[232, 276, 244, 108]",14448,146,1.01,642.86,624.82,18.039999999999964
rgb_20210412_103640_00497458.jpg,"[272, 40, 196, 188]",14320,145,1.01,649.33,631.32,18.00999999999999
rgb_20210412_103640_02761876.jpg,"[272, 272, 228, 140]",14608,148,1.01,637.82,619.68,18.1400000000001
rgb_20210412_103640_00495833.jpg,"[292, 64, 220, 188]",15264,224,1.47,660.54,634.48,26.059999999999945
rgb_20210412_103640_00489854.jpg,"[332, 100, 172, 192]",12592,152,1.21,653.84,632.38,21.460000000000036
rgb_20210412_103640_00483959.jpg,"[352, 124, 200, 200]",14768,257,1.74,653.54,622.43,31.110000000000014
rgb_20210412_103640_00469117.jpg,"[372, 144, 192, 132]",12400,183,1.48,645.38,618.95,26.42999999999995
rgb_20210412_103640_00475089.jpg,"[368, 140, 232, 168]",15200,192,1.26,640.47,617.83,22.639999999999986
rgb_20210412_103640_00463590.jpg,"[384, 164, 232, 156]",14624,169,1.16,630.37,609.56,20.81000000000006
rgb_20210412_103640_00382783.jpg,"[32, 200, 160, 168]",13984,264,1.89,578.21,542.96,35.25
rgb_20210412_103640_00391779.jpg,"[72, 236, 240, 72]",12176,227,1.86,583.2,548.49,34.710000000000036
rgb_20210412_103640_00232530.jpg,"[256, 72, 168, 140]",10768,55,0.51,287.05,276.15,10.900000000000034
rgb_20210412_103640_02743354.jpg,"[316, 132, 164, 160]",11984,158,1.32,625.18,601.34,23.839999999999918
rgb_20210412_103640_02737491.jpg,"[312, 152, 204, 156]",12016,269,2.24,641.11,600.6,40.50999999999999
rgb_20210412_103640_02738688.jpg,"[336, 156, 188, 176]",12576,133,1.06,618.41,599.26,19.149999999999977
rgb_20210412_103640_02519645.jpg,"[100, 88, 212, 88]",12416,280,2.26,678.11,638.15,39.960000000000036
rgb_20210412_103640_01432887.jpg,"[204, 236, 100, 168]",9840,233,2.37,508.78,462.67,46.10999999999996
rgb_20210412_103640_01424763.jpg,"[200, 304, 172, 116]",11808,295,2.5,475.89,426.34,49.55000000000001
rgb_20210412_103640_00527722.jpg,"[216, 272, 204, 136]",12416,29,0.23,243.53,238.46,5.069999999999993
rgb_20210412_103640_02472098.jpg,"[268, 340, 232, 96]",15136,122,0.81,586.05,571.23,14.819999999999936
rgb_20210412_103640_02458431.jpg,"[288, 336, 224, 100]",14608,153,1.05,588.78,569.51,19.269999999999982
rgb_20210412_103640_02473927.jpg,"[328, 268, 176, 164]",14544,236,1.62,622.45,592.97,29.480000000000018
rgb_20210412_103640_02456351.jpg,"[320, 336, 224, 92]",15104,133,0.88,576.0,559.71,16.289999999999964
rgb_20210412_103640_02477608.jpg,"[400, 200, 128, 224]",15232,215,1.41,615.5,589.81,25.690000000000055
rgb_20210412_103640_02507323.jpg,"[384, 132, 224, 164]",15728,221,1.41,601.54,575.77,25.769999999999982
rgb_20210412_103640_02376819.jpg,"[428, 328, 168, 148]",14896,134,0.9,569.87,553.16,16.710000000000036
rgb_20210412_103640_00288081.jpg,"[84, 24, 208, 100]",11808,178,1.51,612.01,584.49,27.519999999999982
rgb_20210412_103640_00016722.jpg,"[148, 24, 112, 188]",11248,333,2.96,636.38,582.26,54.120000000000005
rgb_20210412_103640_01492851.jpg,"[140, 136, 160, 128]",9376,161,1.72,496.88,463.46,33.420000000000016
rgb_20210412_103640_01441785.jpg,"[200, 80, 168, 132]",10896,250,2.29,627.07,585.2,41.870000000000005
rgb_20210412_103640_00284575.jpg,"[192, 44, 216, 80]",12512,285,2.28,601.17,559.01,42.15999999999997
rgb_20210412_103640_00135853.jpg,"[204, 36, 224, 84]",13072,259,1.98,611.32,574.97,36.35000000000002
rgb_20210412_103640_00632847.jpg,"[236, 52, 192, 96]",11696,153,1.31,582.64,558.41,24.230000000000018
rgb_20210412_103640_00628803.jpg,"[272, 52, 152, 148]",10880,104,0.96,595.35,577.84,17.50999999999999
rgb_20210412_103640_01422785.jpg,"[264, 76, 232, 80]",13072,263,2.01,597.95,560.74,37.210000000000036
rgb_20210412_103640_01422374.jpg,"[288, 72, 216, 88]",12928,191,1.48,612.58,585.62,26.960000000000036
rgb_20210412_103640_02065275.jpg,"[328, 124, 168, 160]",11120,217,1.95,592.54,556.37,36.16999999999996
rgb_20210412_103640_02032926.jpg,"[384, 292, 120, 164]",11360,156,1.37,573.37,547.8,25.57000000000005
rgb_20210412_103640_02026466.jpg,"[380, 320, 160, 140]",12832,98,0.76,541.92,527.54,14.379999999999995
rgb_20210412_103640_02042975.jpg,"[408, 300, 168, 92]",10656,111,1.04,564.63,545.2,19.42999999999995
rgb_20210412_103640_01195477.jpg,"[440, 52, 136, 188]",10272,131,1.28,298.63,271.36,27.269999999999982
rgb_20210412_103640_03334843.jpg,"[48, 232, 168, 180]",14128,238,1.68,582.62,551.31,31.31000000000006
rgb_20210412_103640_03010014.jpg,"[88, 224, 152, 184]",13392,230,1.72,599.9,568.27,31.629999999999995
rgb_20210412_103640_00002010.jpg,"[72, 200, 216, 100]",11520,217,1.88,569.37,534.03,35.34000000000003
rgb_20210412_103640_02733464.jpg,"[148, 172, 96, 196]",8992,75,0.83,321.98,304.41,17.569999999999993
rgb_20210412_103640_02924300.jpg,"[128, 140, 168, 176]",12160,277,2.28,614.72,572.87,41.85000000000002
rgb_20210412_103640_02195504.jpg,"[180, 220, 96, 196]",11280,229,2.03,616.71,579.55,37.16000000000008
rgb_20210412_103640_02243040.jpg,"[164, 128, 192, 160]",12016,262,2.18,608.54,568.38,40.15999999999997
rgb_20210412_103640_02931353.jpg,"[204, 268, 144, 172]",11952,332,2.78,616.17,564.92,51.25
rgb_20210412_103640_00540001.jpg,"[184, 116, 216, 132]",12848,326,2.54,645.33,599.39,45.940000000000055
rgb_20210412_103640_00531575.jpg,"[228, 108, 160, 204]",12448,322,2.59,645.97,599.13,46.84000000000003
rgb_20210412_103640_02992553.jpg,"[224, 332, 200, 92]",12208,234,1.92,598.25,562.85,35.39999999999998
rgb_20210412_103640_02990659.jpg,"[244, 312, 192, 100]",11888,167,1.4,599.31,573.51,25.799999999999955
rgb_20210412_103640_00523628.jpg,"[300, 56, 176, 164]",14032,157,1.12,604.95,584.53,20.420000000000073
rgb_20210412_103640_01584090.jpg,"[352, 144, 104, 216]",12416,114,0.92,299.5,279.95,19.55000000000001
rgb_20210412_103640_01603315.jpg,"[360, 188, 120, 220]",12752,193,1.51,626.01,598.6,27.409999999999968
rgb_20210412_103640_02974894.jpg,"[384, 172, 168, 196]",14256,253,1.77,571.68,538.47,33.20999999999992
rgb_20210412_103640_01746212.jpg,"[364, 160, 240, 112]",13184,334,2.53,610.51,563.74,46.76999999999998
rgb_20210412_103640_01625925.jpg,"[444, 148, 112, 220]",13936,148,1.06,594.63,575.14,19.49000000000001
rgb_20210412_103640_02268139.jpg,"[72, 208, 224, 76]",11472,163,1.42,636.96,611.41,25.550000000000068
rgb_20210412_103640_02285802.jpg,"[116, 192, 168, 192]",12560,176,1.4,642.38,617.26,25.120000000000005
rgb_20210412_103640_02282768.jpg,"[140, 212, 184, 164]",12736,262,2.06,587.15,548.87,38.27999999999997
rgb_20210412_103640_00906623.jpg,"[208, 24, 112, 220]",11952,343,2.87,653.65,601.75,51.89999999999998
rgb_20210412_103640_00900607.jpg,"[220, 88, 120, 192]",11184,284,2.54,623.94,577.41,46.530000000000086
rgb_20210412_103640_00899811.jpg,"[232, 92, 128, 204]",11888,315,2.65,618.3,569.54,48.75999999999999
rgb_20210412_103640_00878858.jpg,"[216, 244, 192, 96]",11328,229,2.02,606.66,569.45,37.20999999999992
rgb_20210412_103640_00231916.jpg,"[232, 160, 192, 132]",11888,56,0.47,268.15,258.01,10.139999999999986
rgb_20210412_103640_00945337.jpg,"[256, 168, 176, 152]",12016,305,2.54,623.49,576.96,46.52999999999997
rgb_20210412_103640_00324978.jpg,"[268, 164, 184, 124]",10352,188,1.82,476.55,440.79,35.75999999999999
rgb_20210412_103640_00324978.jpg,"[352, 44, 208, 96]",12432,169,1.36,623.71,599.1,24.610000000000014
rgb_20210412_103640_02398390.jpg,"[288, 316, 176, 140]",12672,162,1.28,575.74,551.99,23.75
rgb_20210412_103640_02395737.jpg,"[312, 288, 160, 172]",12112,244,2.01,596.13,558.84,37.289999999999964
rgb_20210412_103640_00298653.jpg,"[356, 152, 104, 188]",10992,202,1.84,499.73,463.97,35.75999999999999
rgb_20210412_103640_02675942.jpg,"[368, 252, 112, 192]",11216,116,1.03,293.33,271.21,22.120000000000005
rgb_20210412_103640_02376114.jpg,"[372, 216, 136, 192]",12560,205,1.63,587.9,557.67,30.230000000000018
rgb_20210412_103640_00516980.jpg,"[360, 216, 256, 100]",13856,273,1.97,636.67,601.03,35.639999999999986
rgb_20210412_103640_00282001.jpg,"[48, 64, 184, 124]",11664,189,1.62,620.3,590.82,29.479999999999905
rgb_20210412_103640_01698708.jpg,"[96, 56, 184, 140]",12800,242,1.89,576.02,540.68,35.34000000000003
rgb_20210412_103640_01724490.jpg,"[96, 84, 220, 108]",12896,214,1.66,593.22,562.57,30.649999999999977
rgb_20210412_103640_00565135.jpg,"[212, 56, 192, 96]",11728,210,1.79,568.44,534.87,33.57000000000005
